marketCap,trailingPE,beta,vol_30d,ret_1m,environment_score,social_score,governance_score,marketCap_log,sector_Basic Materials,sector_Communication Services,sector_Consumer Cyclical,sector_Consumer Defensive,sector_Energy,sector_Financial Services,sector_Healthcare,sector_Industrials,sector_Real Estate,sector_Technology,sector_Utilities,sector___UNKNOWN__
-0.21779063913089333,-0.1020403839032329,0.48364990660057,-0.22337088736184835,-0.8217341631961387,0.0745437198499807,0.007555622733193455,-0.05101770064137696,0.0699267802095734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.02288371036141,-0.14775477580431512,0.06437440895600066,-0.9861604808872687,0.12085385751298723,1.0502719010344546,0.9733119119383732,0.8610452321993376,2.1992936310493474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.24626535099338484,-0.10278208669226922,-0.5544762255673837,1.7006677279321418,1.325994679375116,-0.901184461334493,-0.9582006664719863,-0.9630806334820916,-1.121553734771834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.24785801829539747,-0.08454600930393262,1.9544683523377193,4.261086871862738,0.4549290161826859,-0.901184461334493,-0.9582006664719863,-0.9630806334820916,-1.680128980899132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.15150383879558604,-0.11995813660105617,0.15326081445664935,-0.6956485936518008,0.0032974050068255087,1.0502719010344546,0.9733119119383732,0.8610452321993376,0.5943790296951774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.24604189073618465,-0.11761719500206545,-0.4370790862269043,-1.1930505706865224,-0.3200940605947536,-0.901184461334493,-0.9582006664719863,-0.9630806334820916,-1.0784614948241245,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1964226719426246,-0.04258741260487502,-0.6114976932470451,-0.3760947733088269,0.43848656970005806,1.0502719010344546,1.4561900565409631,1.7731081650400522,1.2891830451467223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2443537662163856,-0.13332333647026356,0.027478165163278574,0.14938046538454805,-2.359047372955238,-0.901184461334493,-0.9582006664719863,-0.9630806334820916,-0.8415386307451582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.24162617481025253,-0.16514461294122829,-0.6265916111622496,-0.6117400608071634,-0.37902386876841376,0.0745437198499807,0.007555622733193455,-0.05101770064137696,-0.611839001452791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.6253975804604437,-0.024818032109523852,-0.21234741948941507,-0.7835834635850971,0.04774036169181506,1.0502719010344546,0.9733119119383732,0.8610452321993376,1.94511038335369,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.22826082503220352,-0.12340235568130936,0.09456224478640968,-0.7446713008506848,0.03546843550080561,0.0745437198499807,0.007555622733193455,-0.05101770064137696,-0.12011899801659016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0039481633011813795,0.0641270445002753,-0.22911843939519785,-0.42445647524215174,0.060569785105492026,1.0502719010344546,0.9733119119383732,0.8610452321993376,1.03067930138383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.17400381141790713,-0.012025518122706972,-0.006063874648286959,-0.6531667311720873,-0.5432655804079028,1.0502719010344546,0.9733119119383732,0.8610452321993376,0.47400973677031044,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.24679784741658695,-0.0604811910294409,0.5876302300164233,-0.44017153298386474,0.03189105843091402,-0.901184461334493,-0.9582006664719863,-0.9630806334820916,-1.2443969579889158,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.24264703705671434,-0.20523042437246472,0.34948174735430787,-0.7484004570560462,-0.1739947366056973,-0.901184461334493,-0.9582006664719863,-0.9630806334820916,-0.6849394708532409,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.24381924946106706,-0.11042351653203156,3.0479388501947557,0.7766448825961875,-0.02570223459525764,-1.38904855192673,-0.9582006664719863,-0.5070491670617343,-0.7864846620478426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.23785864098935575,-0.15037136995120354,0.7033502673663243,-0.5956948275330466,-0.05452592545682539,0.0745437198499807,0.007555622733193455,-0.05101770064137696,-0.41296401283589224,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.23996016556385572,-0.13010810781581195,-0.7104467106911635,0.3172742922843999,1.3675598621775933,0.0745437198499807,0.007555622733193455,-0.05101770064137696,-0.5131075880708477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.238034468758434,0.25502986226416047,1.1779701306999768,-0.7062371773225565,-0.43028891731322905,0.0745437198499807,0.007555622733193455,-0.05101770064137696,-0.42054952513585336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.212278184892661,-0.1020403839032329,-0.10333579010182704,-0.037696208559251515,-1.0844461245353585,0.0745437198499807,0.007555622733193455,-0.05101770064137696,0.14519350075833318,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.24325701150655335,-0.08757615794469217,-1.5053930542252667,0.4434802863057768,-0.21032552344694488,-0.901184461334493,-0.9582006664719863,-0.9630806334820916,-0.7349562578347038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.24741529601770465,-0.15445254110058193,0.027478165163278574,0.8854379841190996,-0.5687425244660714,-0.901184461334493,-0.9582006664719863,-0.9630806334820916,-1.4467948472749088,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.20158206910965581,-0.06761747226879392,-0.5880182653789492,-0.3662111866380541,-0.7016676497875253,0.0745437198499807,0.007555622733193455,-0.05101770064137696,0.2631669611654504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.21892532586121638,-0.037601234997673934,-1.01567927297641,0.5123512006970354,0.5761341916612516,0.0745437198499807,0.007555622733193455,-0.05101770064137696,0.052763603570509424,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.09314851409705362,-0.1020403839032329,0.8593207524901042,0.17712913079648385,-0.10844822802891758,0.5624078104422175,0.9733119119383732,1.317076698619695,0.8092157983648421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.20829750376905928,-0.1020403839032329,-0.1653885637532233,-0.6153243643431299,-0.5503105330810705,0.0745437198499807,0.007555622733193455,-0.05101770064137696,0.19273307711174803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13074451051721203,-0.1127641829600236,0.03083236914443513,-0.6139181058809032,0.6519318861175855,1.0502719010344546,0.9733119119383732,0.8610452321993376,1.216324467762891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.24747507251806827,-0.11876957674803706,-6.0956212024380125,4.96327166427769,7.509158921758354,-0.901184461334493,-0.47532252186939644,-0.05101770064137696,-1.4721488380334526,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2476999430411089,-0.0733629464107575,-1.126368004354576,3.2812952610841735,2.5132039513864886,-0.901184461334493,-0.9582006664719863,-0.9630806334820916,-1.5825761965472551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.2406125968160315,0.004648269041519013,0.845903936565478,-0.5910402143920865,-0.2611027066146002,0.0745437198499807,0.007555622733193455,-0.05101770064137696,-0.5492705115341261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.06222727374174296,0.19793435658326225,0.6329119837620366,-0.18879708733839665,0.06383454953853751,0.5624078104422175,0.9733119119383732,1.317076698619695,0.8920138566355341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2476251517110578,-0.1020403839032329,0.6547143096395542,1.5298635236325615,1.8248539418018106,-0.901184461334493,-0.9582006664719863,-0.9630806334820916,-1.5428066214297198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.24730492055950296,-0.1020403839032329,-0.5175799817746616,-0.5223409360916139,-0.08117405366896002,-0.901184461334493,-0.9582006664719863,-0.9630806334820916,-1.403388773758446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.24580163112930822,0.33033986504782625,-0.5813098574166361,0.7525602629014564,0.0036829146370530395,-0.901184461334493,-0.9582006664719863,-0.9630806334820916,-1.0362638696826207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.24817619565606217,-0.1020403839032329,0.41656582697743894,0.7519706042201669,-0.37705421783742493,-0.901184461334493,-0.9582006664719863,-0.9630806334820916,-1.978366797847441,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25996724771419083,-0.17103778511671727,0.12978138658855354,-0.8325505699084026,0.24873805326652565,1.0502719010344546,0.9733119119383732,0.8610452321993376,1.3500818052662702,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.15312150874214575,-0.18183818833989468,0.9834262997928969,-0.06368622941922639,-0.8056230996024821,1.0502719010344546,0.9733119119383732,0.8610452321993376,0.5867083679426501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0633401868264696,-0.047786390264244624,0.027478165163278574,-0.2396948663508797,-0.6768531021641124,1.0502719010344546,0.9733119119383732,0.8610452321993376,1.127058046058675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.24595931104690724,-0.1507563823332397,1.3892849815128396,-0.013166364335930915,0.9783243154592824,-0.901184461334493,-0.9582006664719863,-0.9630806334820916,-1.0635133703812554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8464601118171605,-0.019121710387194138,-0.016126486591756632,-0.8561629019568919,0.4504176341876211,1.0502719010344546,0.9733119119383732,0.8610452321993376,1.7000021658889508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.1339166421386673,0.03888216571698531,-0.02115779256349147,-1.1918011452670898,0.29488371966614935,1.0502719010344546,0.9733119119383732,0.8610452321993376,1.806345086072754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.24795771774993583,-0.1020403839032329,0.027478165163278574,0.24429937288526016,-0.2785592911820655,-0.901184461334493,-0.9582006664719863,-0.9630806334820916,-1.7544715997311733,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.23920622328122493,-0.11980793451144303,-0.058054036356213555,-1.109706923467076,-0.41352753961244754,0.0745437198499807,0.007555622733193455,-0.05101770064137696,-0.4746032299541992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.24007839333165876,-0.1020403839032329,-0.17041986972495815,-0.94817599216729,-0.4207241922988907,0.0745437198499807,0.007555622733193455,-0.05101770064137696,-0.5194516090586933,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.20260758887988978,-0.17820151122354816,0.35283595133546436,0.24388034253341262,0.5537125887329292,0.0745437198499807,0.007555622733193455,-0.05101770064137696,0.2530896624667214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.24656139281798267,-0.18210440252253868,1.1511364988507244,1.038367326871423,-0.8953409063399697,-0.901184461334493,-0.9582006664719863,-0.9630806334820916,-1.185736480466315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.31519184690012597,-0.18364961322672688,0.755340429074251,0.0961136808929712,0.7373518324523882,1.0502719010344546,1.4561900565409631,1.7731081650400522,1.3971162668540091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.14956974707841889,-0.12409368153976783,0.1482295084849145,1.0956863628878555,1.0445238473208551,1.0502719010344546,0.9733119119383732,0.8610452321993376,0.6033839614725891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.24769965506921257,-0.1020403839032329,0.22369909806093707,0.38225029701491264,-1.2607161445356956,-0.901184461334493,-0.9582006664719863,-0.9630806334820916,-1.5824162254317078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.24795062558307057,-0.1020403839032329,-0.22241003143288474,-0.20028881061027315,-0.6663212390978361,-0.901184461334493,-0.9582006664719863,-0.9630806334820916,-1.7487637575867523,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
